movie_ix,movieId,category
8954,27246,3
8955,32799,0
8956,33649,3
8957,43744,0
8958,55844,0
8959,59549,3
8960,59667,0
8961,68835,0
8962,69495,0
8963,70637,0
8964,92954,0
8965,111800,0
8966,111913,3
8967,113280,3
8968,120919,0
8969,128908,3
8970,129397,0
8971,132454,0
8972,133645,3
8973,141131,1
8974,151557,0
8975,163639,0
8976,168026,3
8977,171917,3
8978,176051,0
8979,178615,0
8980,181719,0
8981,182793,0
8982,183635,0
8983,184997,3
8984,615,0
8985,1112,3
8986,4424,0
8987,113829,0
8988,114265,0
8989,124851,0
8990,478,0
8991,806,1
8992,1114,0
8993,1426,1
8994,1794,0
8995,2281,0
8996,2292,0
8997,2339,1
8998,2586,1
8999,2698,0
9000,3379,3
9001,3571,0
9002,3669,0
9003,3700,0
9004,3709,0
9005,3962,1
9006,4197,0
9007,4240,0
9008,4394,1
9009,4490,0
9010,4504,1
9011,4511,0
9012,4568,0
9013,4574,0
9014,4593,1
9015,4594,0
9016,4597,0
9017,4603,0
9018,4670,0
9019,5053,1
9020,5054,0
9021,5096,1
9022,5111,1
9023,5136,0
9024,5198,3
9025,5221,0
9026,5268,0
9027,5442,0
9028,5591,1
9029,5596,1
9030,5597,1
9031,5689,0
9032,5768,0
9033,5961,1
9034,6204,0
9035,6267,0
9036,6310,0
9037,6506,3
9038,6557,1
9039,6587,1
9040,6691,0
9041,6722,0
9042,6734,1
9043,6804,0
9044,6860,0
9045,6882,0
9046,6998,0
9047,7005,1
9048,7041,0
9049,7047,0
9050,7108,0
9051,7125,0
9052,7191,0
9053,7307,0
9054,7443,3
9055,7657,3
9056,7704,0
9057,7707,0
9058,7986,1
9059,7988,0
9060,8043,1
9061,8045,0
9062,8380,0
9063,8425,0
9064,8500,0
9065,8720,0
9066,8755,0
9067,8905,0
9068,8934,1
9069,9004,0
9070,26142,0
9071,26159,3
9072,26176,0
9073,26195,0
9074,26283,0
9075,26285,0
9076,26344,0
9077,26365,0
9078,26413,0
9079,26453,3
9080,26467,0
9081,26510,1
9082,26539,0
9083,26542,0
9084,26547,3
9085,26562,0
9086,26567,0
9087,26590,0
9088,26593,0
9089,26612,3
9090,26622,0
9091,26630,0
9092,26676,0
9093,26696,1
9094,26701,0
9095,26726,0
9096,26741,1
9097,26745,0
9098,26782,0
9099,26797,0
9100,26828,1
9101,26854,0
9102,26861,3
9103,26913,1
9104,26940,0
9105,26947,0
9106,27002,3
9107,27008,1
9108,27032,3
9109,27074,1
9110,27105,0
9111,27124,0
9112,27155,0
9113,27306,1
9114,27420,0
9115,27441,0
9116,27549,1
9117,27595,1
9118,27722,2
9119,27762,0
9120,27769,0
9121,27784,1
9122,27829,0
9123,31367,0
9124,31553,1
9125,31664,0
9126,31921,0
9127,32058,0
9128,32440,0
9129,32442,0
9130,32515,0
9131,33126,0
9132,33294,0
9133,33435,3
9134,33629,0
9135,33801,0
9136,33966,1
9137,34292,1
9138,34800,1
9139,34811,0
9140,36850,3
9141,39801,0
9142,40578,0
9143,41627,3
9144,42559,0
9145,42638,0
9146,42943,0
9147,42946,3
9148,43419,1
9149,43677,0
9150,43908,0
9151,44238,0
9152,44241,0
9153,44243,1
9154,44849,0
9155,45183,0
9156,45648,0
9157,45969,0
9158,46367,0
9159,46574,0
9160,47721,3
9161,47793,0
9162,49110,0
9163,51545,0
9164,53022,3
9165,53143,0
9166,53161,0
9167,53450,1
9168,54274,1
9169,54908,0
9170,55036,0
9171,55061,1
9172,55205,0
9173,55207,0
9174,56022,0
9175,57499,0
9176,58306,0
9177,59016,0
9178,59336,0
9179,59947,0
9180,60365,1
9181,60803,0
9182,61073,0
9183,62662,0
9184,62970,1
9185,66915,0
9186,67193,0
9187,68552,0
9188,68650,0
9189,69131,0
9190,69227,1
9191,70703,0
9192,71327,0
9193,71484,0
9194,71550,1
9195,71810,1
9196,72479,3
9197,73569,3
9198,73808,0
9199,74095,0
9200,74696,0
9201,75416,1
9202,75947,0
9203,76030,1
9204,77201,0
9205,77709,0
9206,78959,0
9207,79895,0
9208,80083,3
9209,81791,0
9210,82534,0
9211,83086,0
9212,83796,0
9213,84523,0
9214,85438,0
9215,86286,0
9216,86355,0
9217,86864,0
9218,86898,3
9219,87197,0
9220,87960,0
9221,88593,0
9222,88697,0
9223,89085,0
9224,89862,0
9225,90243,3
9226,90428,0
9227,90945,0
9228,91571,0
9229,91981,0
9230,92309,0
9231,92674,0
9232,93208,0
9233,93502,0
9234,94122,0
9235,95145,0
9236,95163,3
9237,95165,3
9238,95499,3
9239,95519,3
9240,95717,0
9241,95771,3
9242,95780,3
9243,95839,0
9244,95965,3
9245,97230,0
9246,97950,0
9247,98499,0
9248,98503,0
9249,98623,0
9250,98697,0
9251,98799,0
9252,99638,0
9253,101074,0
9254,101423,0
9255,102590,0
9256,102735,1
9257,102749,1
9258,102852,0
9259,103027,0
9260,103245,0
9261,103366,0
9262,103609,1
9263,104017,1
9264,104837,0
9265,105020,1
9266,105720,0
9267,107999,3
9268,108090,3
9269,108192,3
9270,110541,0
9271,111785,1
9272,112326,1
9273,113849,0
9274,114126,0
9275,115819,0
9276,116044,1
9277,116169,0
9278,116941,0
9279,116963,1
9280,117630,1
9281,118290,0
9282,119218,0
9283,119828,0
9284,120827,0
9285,121035,0
9286,122260,0
9287,122433,1
9288,122627,1
9289,123310,0
9290,128197,0
9291,128736,0
9292,129779,0
9293,131578,0
9294,132084,0
9295,132362,3
9296,135787,0
9297,136012,1
9298,136297,1
9299,137218,0
9300,137345,0
9301,137859,3
9302,138702,0
9303,139130,0
9304,139859,0
9305,140852,1
9306,144522,0
9307,145724,1
9308,145745,0
9309,151479,1
9310,151781,0
9311,153236,0
9312,156675,0
9313,157865,1
9314,158388,0
9315,158874,0
9316,159061,0
9317,159403,0
9318,160978,1
9319,161008,0
9320,161032,0
9321,161044,0
9322,163809,0
9323,165529,0
9324,167706,0
9325,168608,0
9326,169670,1
9327,169904,0
9328,169958,1
9329,170297,0
9330,170551,0
9331,171695,0
9332,172229,0
9333,172233,0
9334,172253,0
9335,173873,0
9336,174727,0
9337,178129,0
9338,179053,3
9339,181315,3
9340,183301,0
9341,2800,0
9342,25905,0
9343,25923,0
9344,25947,0
9345,46664,0
9346,59131,0
9347,141846,4
9348,77,0
9349,108,0
9350,149,0
9351,184,0
9352,301,0
9353,320,0
9354,495,3
9355,506,3
9356,526,0
9357,602,0
9358,645,0
9359,649,0
9360,803,0
9361,1053,0
9362,1119,0
9363,1310,3
9364,1349,3
9365,1475,0
9366,1514,0
9367,1549,0
9368,1585,0
9369,1612,0
9370,1613,0
9371,1759,3
9372,2008,0
9373,2104,0
9374,2283,0
9375,2304,0
9376,2417,1
9377,2435,0
9378,2512,3
9379,2544,0
9380,2577,0
9381,2609,0
9382,2620,0
9383,2725,0
9384,2727,0
9385,2813,1
9386,2865,0
9387,2885,0
9388,2892,1
9389,2972,3
9390,3002,0
9391,3183,0
9392,3303,3
9393,3344,0
9394,3374,0
9395,3459,0
9396,3514,0
9397,3531,3
9398,3586,0
9399,3637,3
9400,3655,3
9401,3792,3
9402,4420,0
9403,4428,0
9404,4436,0
9405,4690,0
9406,4695,0
9407,4705,0
9408,4766,0
9409,4786,1
9410,4810,0
9411,117,0
9412,220,0
9413,285,0
9414,311,0
9415,636,0
9416,1654,0
9417,27036,0
9418,35347,0
9419,47384,0
9420,54686,0
9421,65359,0
9422,66240,0
9423,71160,0
9424,72165,0
9425,72982,0
9426,202,0
9427,263,0
9428,563,0
9429,573,0
9430,579,0
9431,583,0
9432,632,0
9433,961,0
9434,1117,0
9435,1156,0
9436,1493,0
9437,1857,0
9438,2156,0
9439,2207,0
9440,2388,0
9441,2481,0
9442,2503,0
9443,2897,0
9444,3010,3
9445,3289,3
9446,3295,0
9447,3640,0
9448,3808,0
9449,3920,0
9450,4357,3
9451,4395,0
9452,4615,0
9453,4653,0
9454,4671,0
9455,4689,0
9456,4828,0
9457,4840,0
9458,4883,0
9459,5269,0
9460,5372,0
9461,5503,0
9462,5550,0
9463,5614,3
9464,5720,0
9465,5733,0
9466,5741,0
9467,5742,0
9468,5849,3
9469,5856,0
9470,5922,0
9471,5929,0
9472,5975,0
9473,5990,0
9474,6070,0
9475,6107,0
9476,6111,0
9477,6182,0
9478,6202,0
9479,6237,0
9480,6415,0
9481,6449,0
9482,6516,0
9483,6553,0
9484,6573,3
9485,6578,0
9486,6644,0
9487,6671,0
9488,6782,3
9489,6789,0
9490,6803,0
9491,6961,0
9492,6973,0
9493,7037,3
9494,7109,0
9495,7131,0
9496,7292,0
9497,7344,0
9498,7487,0
9499,7916,0
9500,8391,0
9501,8454,0
9502,8456,0
9503,8601,0
9504,8685,0
9505,8713,0
9506,8933,0
9507,8964,0
9508,25805,3
9509,25833,0
9510,25946,0
9511,26038,0
9512,26394,0
9513,26527,0
9514,26599,0
9515,26777,0
9516,26796,0
9517,26875,0
9518,26985,3
9519,27178,0
9520,27255,0
9521,27627,3
9522,27644,0
9523,27744,3
9524,30890,0
9525,30994,0
9526,31309,0
9527,31973,0
9528,32234,0
9529,32600,0
9530,32620,0
9531,32649,0
9532,32728,0
9533,32862,0
9534,33237,0
9535,33310,3
9536,41014,0
9537,44189,0
9538,44301,0
9539,47202,0
9540,47538,0
9541,47774,0
9542,48032,0
9543,48214,0
9544,50354,0
9545,50356,0
9546,51314,3
9547,55805,0
9548,56333,0
9549,58783,0
9550,68480,1
9551,68872,0
9552,69224,3
9553,72603,0
9554,241,0
9555,2737,0
9556,5901,4
9557,7377,0
9558,8667,0
9559,32302,0
9560,51903,0
9561,137,0
9562,1054,1
9563,3945,0
9564,4497,0
9565,5275,1
9566,5953,3
9567,6009,0
9568,6095,0
9569,7202,0
9570,7562,1
9571,7984,0
9572,8840,1
9573,26169,3
9574,26391,1
9575,26399,0
9576,26401,3
9577,26498,0
9578,26603,3
9579,27426,1
9580,27480,3
9581,27491,0
9582,27746,0
9583,27778,0
9584,27905,0
9585,31086,0
9586,34450,3
9587,36931,0
9588,41712,3
9589,43289,3
9590,44597,3
9591,47937,0
9592,48150,0
9593,51666,1
9594,52831,0
9595,54910,3
9596,55067,0
9597,55492,3
9598,56620,0
9599,57421,3
9600,57637,0
9601,58826,1
9602,58964,0
9603,58975,0
9604,59915,0
9605,60303,3
9606,60471,0
9607,61262,1
9608,61319,0
9609,61692,0
9610,61818,1
9611,63179,0
9612,63768,0
9613,63826,3
9614,64010,0
9615,66310,0
9616,67168,0
9617,70206,0
9618,70208,3
9619,71341,0
9620,71910,1
9621,72142,3
9622,72424,1
9623,73676,0
9624,73741,0
9625,73876,3
9626,74370,3
9627,75389,0
9628,76091,3
9629,77893,0
9630,77931,3
9631,78626,0
9632,79501,0
9633,79868,1
9634,80094,3
9635,80162,1
9636,81520,3
9637,82366,3
9638,82641,0
9639,82765,0
9640,88327,0
9641,89072,3
9642,89281,0
9643,89837,3
9644,91233,3
9645,93193,0
9646,93598,1
9647,93819,0
9648,94867,0
9649,96832,3
9650,97188,3
9651,97285,0
9652,97701,0
9653,97988,1
9654,98061,0
9655,98633,0
9656,99030,3
9657,99721,1
9658,100159,3
9659,100397,0
9660,100579,3
9661,100906,3
9662,102066,3
9663,102070,0
9664,102338,3
9665,102760,3
9666,102802,1
9667,103085,0
9668,103219,0
9669,103483,3
9670,103685,3
9671,105801,0
9672,107436,0
9673,107447,3
9674,107462,3
9675,107771,3
9676,110281,3
9677,110286,0
9678,110591,3
9679,110746,0
9680,111551,0
9681,112727,0
9682,113159,0
9683,113313,0
9684,113565,3
9685,113780,0
9686,113862,3
9687,114044,0
9688,114670,0
9689,114707,0
9690,115727,3
9691,117867,3
9692,118082,0
9693,128838,0
9694,129313,3
9695,130050,0
9696,130052,0
9697,130840,3
9698,133832,0
9699,135534,0
9700,135803,0
9701,135815,0
9702,138610,1
9703,138632,3
9704,139511,0
9705,139655,0
9706,140267,3
9707,141400,3
9708,141799,0
9709,142366,0
9710,142598,3
9711,145951,1
9712,146309,3
9713,147657,3
9714,147662,0
9715,148166,0
9716,149011,0
9717,152372,0
9718,158721,0
9719,160341,1
9720,160527,3
9721,160836,0
9722,163937,0
9723,163981,0
